event_id,request_id,event_type,event_timestamp,affected_assets
ac6e115b-e1ad-4094-9229-54af050b6369,ac3f43b8-4530-4f29-bbec-1362d74b8de7,manager,2021-05-27 13:18:59,"['employee', 'difficult', 'analysis']"
ecdf9264-8a2a-4ee4-91fc-01b1527f2bbb,6ec35397-618c-4cc0-bf60-63bca9360e70,there,2022-07-07 07:02:12,"['operation', 'exactly', 'case']"
a5a53402-2f97-4211-980d-78a32245454e,0fdbd532-111a-4406-a5db-2aa3ce6396dd,customer,2024-03-02 17:28:28,"['deal', 'support', 'such']"
2bca972e-51ce-472e-9f7f-d99af74bdf2e,4e6d007b-14f0-4d39-9df1-f87f5e134f95,matter,2021-12-13 23:02:32,"['son', 'ready', 'represent']"
b8ba8f97-2d4d-449c-bd71-1ea91e22e1dc,dca26d70-118e-43e9-8724-fe6b9b4c0988,course,2023-05-10 11:06:03,"['marriage', 'cost', 'law']"
d57bae6b-2f73-405d-aff0-1c833a8592f8,9f601e3f-7675-417d-98d2-21ab96e8274e,direction,2023-01-27 16:02:57,"['event', 'message', 'item']"
9a5be06b-a355-40c3-a2f5-9781f63a2db6,987be0d5-ccd6-4d80-a928-30640f836545,Mrs,2021-01-18 14:23:48,"['look', 'decide', 'easy']"
8632dfed-1b2b-4566-98ba-eb4482aeef1d,44707ada-99c0-49c2-87db-32ebec1371a1,building,2024-02-23 21:16:36,"['decade', 'culture', 'mother']"
e43db039-bee1-40a8-a27c-d3a1282e6ab3,0f36a331-ac6c-4909-858f-774e6d7281f6,exactly,2021-04-18 18:27:29,"['agency', 'more', 'identify']"
9ec5f50e-d40f-42e4-977c-cc74b36c1c2f,5f89e544-16be-4432-8e5d-85616b5b0695,reality,2023-04-01 16:45:30,"['everybody', 'street', 'offer']"
dc19bfc9-b603-4fbe-b176-f036a37061d7,501d7406-64ff-4c76-8dc1-da99900c8cdb,may,2021-02-13 06:59:05,"['practice', 'middle', 'nature']"
same_event_id1,3d685dcd-1a75-41fc-b7a0-cf0e31325d87,item,2020-08-11 07:28:05,"['across', 'member', 'commercial']"
same_event_id1,c8f7c066-9be9-47de-8dfb-0498ded6533c,fast,2023-04-15 11:50:02,"['lot', 'style', 'human']"
13441847-301d-4ffc-9370-836b5fd58648,d97c55a5-129a-4693-9710-9bb4324eeefa,morning,2022-05-19 06:38:41,"['young', 'big', 'matter']"
same_event_id1,666fb855-7782-494e-aed4-ed3278d1e589,together,2023-02-27 05:24:04,"['data', 'will', 'wear']"
same_event_id1,745d0768-1062-44ac-b17a-d814cce5711a,clear,2023-10-30 03:32:36,"['trial', 'charge', 'factor']"
d1487579-cea1-43b6-b6ab-7cd9e739e2f7,c76616ad-9458-4fb0-93d6-9ae13bf1bfcb,yeah,2023-02-19 15:38:43,"['all', 'speech', 'stage']"
aaaac169-6b0d-410f-b073-7ccaff886129,ed4c73a4-8377-4bf7-a18a-487c3b943212,gun,2023-09-25 12:20:26,"['age', 'boy', 'raise']"
2bb9b1a5-25d2-4759-b743-a34da7a960dd,73da92d6-6019-40d3-af4f-80097a3ada2c,pattern,2020-04-15 15:49:18,"['safe', 'view', 'husband']"
4552d6e4-9fdc-4bba-818a-922dde20d407,b15bd0aa-d744-45a6-8d18-53ab53c9f484,thank,2020-01-19 20:49:57,"['population', 'indeed', 'believe']"
ffdf2eb3-2e0e-440e-ae40-16f5cc3075ca,9f0b91ae-b862-4602-a413-942d44cbf96c,project,2022-06-18 23:34:35,"['factor', 'all', 'name']"
d68371d7-35c2-4eff-a741-f3b1f2010e57,caf092ee-0194-43db-ac90-ceb54204ad83,sell,2022-02-18 04:19:38,"['help', 'news', 'weight']"
13fc7e70-32bf-47b0-b76e-9c91d685a963,bf617efa-7dad-459b-a7ff-122c705cccae,hard,2021-03-15 10:41:17,"['develop', 'north', 'great']"
1f438dfa-09f5-44fe-a489-743ea06833b1,be8657ca-1544-4882-979d-3e70007db2ff,nature,2022-01-08 04:15:19,"['low', 'member', 'beyond']"
f78fbccb-8fb7-4073-b5f0-e684cef8b761,9dfae5c1-b0bd-4ddc-a7ac-7f6b1ea41ad3,life,2020-02-02 12:06:20,"['condition', 'security', 'mouth']"
667b26d5-d525-465b-96b1-c83cbf97a991,5b4500ed-1f99-4a9c-a877-1dae44151497,civil,2021-06-09 09:00:33,"['project', 'public', 'must']"
891020c1-089e-4d98-ab45-ebad99109387,e3691553-d415-44f6-beb6-375bf40348a9,spend,2020-06-29 08:13:46,"['century', 'think', 'bag']"
b2a81809-e95e-4768-b2bf-0c383c844533,4f42a3a0-f400-45fe-ada6-06e0daf93227,activity,2021-09-21 22:15:58,"['manager', 'exist', 'manage']"
db34673a-789d-4054-8a56-0639ffcef541,e7db2838-09c8-4ad1-9fe4-e3268658f6dd,executive,2022-11-15 01:33:05,"['subject', 'future', 'focus']"
108bef0c-fae9-4d00-a28b-d1e8a4a4a4ea,c0a458e7-3124-4b83-80a3-9c1201e8a951,return,2021-04-04 18:13:37,"['professional', 'writer', 'instead']"
same_event_id1,bd0f41b7-f6ad-467c-8ec3-405fe605cb8d,interest,2021-09-08 22:50:13,"['family', 'simple', 'sometimes']"
same_event_id1,2728b58b-3565-4c80-901b-0781e4538ec0,yet,2023-09-29 08:17:03,"['particular', 'almost', 'south']"
e1ffb69b-83c1-40c1-863e-10a53b81c587,6efccc43-2183-4562-a4e2-168dc5ad931c,different,2023-08-31 03:24:45,"['wait', 'employee', 'item']"
3bf72ce2-ba3a-4807-b159-918aa6e59f5c,a08b701b-0015-4167-b194-71f65ff4e185,increase,2023-02-22 17:56:57,"['check', 'what', 'both']"
b72d9f41-0d08-4d6e-b12a-56fbfee8a9cf,7254e730-5df5-431b-81fa-8ac09ea4998e,three,2021-01-04 11:47:41,"['war', 'grow', 'how']"
4e3d9193-c7f8-4e92-be3f-574c5f19fa5e,bc511393-a12f-469b-a97a-81ce0ae7d13e,throughout,2023-11-06 22:33:12,"['college', 'computer', 'lead']"
dccee12b-b822-48df-9d57-aa5265494a56,2d8824bb-6e98-499a-ac09-9ed3a194f904,type,2023-07-17 23:59:17,"['surface', 'show', 'her']"
864f41b4-718d-4786-8c3e-442100d6d544,f8df92e8-55df-4951-9ac2-35192c20bc12,why,2022-02-23 15:17:46,"['man', 'guess', 'upon']"
same_event_id1,22a54465-f996-4b7d-8943-c11b62924e3a,whom,2022-02-23 06:44:24,"['choose', 'political', 'air']"
8044ef08-6c09-4f7b-a2ac-1f56014dc6b8,036e79e7-0041-4f8d-8b49-e6749e45dcfa,environmental,2020-04-18 04:28:37,"['movement', 'alone', 'business']"
ef397ba6-be47-459e-89b7-165a24b675b5,379f9583-89b3-406b-8810-38fe8f11e1dc,war,2023-07-16 10:17:26,"['catch', 'all', 'TV']"
579e6f90-4761-4345-9c5f-7fb1eae1a9d5,dd174c45-b56f-4e3f-a57b-de20c12a00d4,us,2021-04-16 23:50:50,"['until', 'interest', 'political']"
96adade8-828a-481f-9725-a60ca76b1c7f,80830a6d-3ce8-4259-aa18-34d015ef50eb,near,2020-07-20 14:14:10,"['my', 'mission', 'girl']"
same_event_id1,5fc66d56-3de0-4425-a6ce-884323f97cef,American,2021-11-22 12:41:00,"['born', 'provide', 'six']"
8f7f3a9e-99a9-49a1-8256-ffee97845a98,731c6c99-2395-4f6f-9c81-3a3d76e74ff3,lead,2022-04-19 06:38:57,"['miss', 'protect', 'section']"
ca63d77b-81d5-4528-9493-69f3c823984c,bc48bdb0-72c8-4c8f-b700-6f93fefdc80d,kind,2020-10-29 20:31:12,"['prove', 'all', 'about']"
3adba222-e882-425c-a661-89a394f8d174,9879c26b-2e85-4b84-980c-ed4ff6963642,age,2021-03-08 05:18:25,"['case', 'all', 'although']"
7c48f584-1ef0-4d19-a784-740f89a4241c,dcfaace5-8ba9-4612-b3d4-391059c72d8e,stage,2023-07-30 22:46:20,"['should', 'task', 'now']"
same_event_id2,fc574b72-f2e7-4943-afa6-3a8bd6a6a3bb,art,2021-03-19 03:11:09,"['name', 'season', 'rather']"
a18c4155-cce5-4501-9709-4e5d2430a7e0,830e1c94-bafa-49d6-bea8-5493371b95f2,physical,2024-01-17 16:18:56,"['establish', 'forget', 'sit']"
b6946c06-f40b-4290-92b6-a3cb73cb9007,007b196c-72cc-43cd-aab1-7d8342871fa7,sea,2020-08-16 20:41:01,"['buy', 'financial', 'important']"
a8f54b73-6c52-41c9-97ab-72fea8b29697,8de11e63-dede-49d8-b490-529124402bc2,former,2023-03-05 09:04:46,"['from', 'look', 'like']"
a8c8926b-cf2e-496b-b526-154b281383b3,01ed0358-bae5-4603-8762-0f5923814d04,specific,2021-09-08 18:57:37,"['easy', 'bag', 'maybe']"
dccf8a2c-fffc-4bdb-a52a-4cf11d010fb5,a0b755a1-4115-41c2-9f52-57dfeaa61df9,physical,2021-09-12 15:31:02,"['could', 'blood', 'impact']"
1defd183-5f78-4c2c-9821-efa35a930444,53226ed6-99e1-42bb-b35b-3680805df1a3,building,2020-04-01 15:41:23,"['cultural', 'control', 'decide']"
3899abf3-6b22-414a-a7eb-ae069fa199c8,14b72930-f62d-4aac-82b2-b329eab4facc,happy,2021-01-13 00:27:29,"['grow', 'seven', 'item']"
cde0b203-4019-4a36-b6dd-ef0f90ef7a4f,11babf85-7ccf-4cef-8ac2-78c604246169,old,2021-10-07 13:49:35,"['this', 'certain', 'land']"
87fb94e9-8857-45b3-b1c1-bbff7f581306,edd3877c-2119-4174-bb8b-7811ed287533,Mr,2020-09-04 00:48:18,"['far', 'when', 'left']"
d35648d2-9962-4a7c-b82b-a50fa882e6b4,90087f18-c2a9-4a72-8fee-891f2f07374c,join,2021-04-18 04:27:24,"['measure', 'ago', 'hold']"
897cdc3f-167a-4ad4-83ef-37bfbe93f275,a4cc868c-b46b-4694-ae46-460fef98ab41,way,2021-05-18 21:11:29,"['thousand', 'believe', 'rest']"
87d40ae6-3eb8-43b9-bb67-4dd11bb9aa12,4e37874a-fab3-467f-a264-389d1201c792,lawyer,2021-10-11 18:12:14,"['plan', 'pressure', 'onto']"
cd9d0e29-06f0-4dd7-8a4c-1816a7f4b746,d794aa86-a94b-4ae4-bc07-cca0127dc4d5,law,2021-04-21 16:57:08,"['rich', 'attention', 'student']"
6db114ea-97b8-4333-b5b9-6c41a9b9fb7b,f4665a73-e416-4820-8769-ad8b08ea16f9,computer,2020-10-19 13:41:31,"['meeting', 'radio', 'discover']"
1915b661-0709-48d1-9dc3-2439fa51fe04,cde78164-00ba-4c5a-8bc3-55b8ca42849a,cup,2021-03-04 02:57:24,"['agree', 'pay', 'likely']"
3452e0e7-06d1-4318-9ca6-cf8a5c2daf44,7385a7de-5efd-4815-aa88-72444dd13c86,feeling,2021-07-16 12:16:08,"['article', 'hot', 'figure']"
same_event_id1,c8e41c4a-54be-40e1-83ef-e3d825d61bdf,particularly,2021-05-31 19:10:37,"['sing', 'response', 'represent']"
same_event_id2,31d48fb8-6365-47f5-aa6e-5f97366435df,teacher,2020-12-28 07:23:18,"['PM', 'but', 'something']"
29f2928b-8458-4562-9928-67d7e573f762,c6e169fc-a699-4c19-a7d5-7f46ac321bc6,politics,2024-02-05 19:11:51,"['response', 'would', 'east']"
same_event_id2,de086f9a-7b53-4ffa-83eb-cb2b8e8f5355,than,2024-02-21 00:08:17,"['population', 'carry', 'let']"
72fd6a78-ef65-488b-b3ab-d177599fb8ae,9bf93a60-ab43-4b88-8c26-974203fd0d5b,who,2022-03-22 15:39:47,"['around', 'tree', 'edge']"
00d7259c-1a9c-4112-be88-736ba503fb9c,a63e3380-0e70-4952-b27c-66a957148705,top,2024-02-23 15:20:48,"['over', 'now', 'religious']"
47c6731d-f9ec-45f2-a95a-235b9831d646,d99ed9e7-2def-4d90-b00e-75c2b1afef6a,church,2024-02-28 10:14:52,"['beat', 'house', 'night']"
same_event_id1,ef5d0b17-6fa6-4486-9e7c-bb6da021d72b,prepare,2023-05-19 16:19:33,"['police', 'apply', 'career']"
a22379c4-4bc3-4b22-9bfb-cb5bb94c9f91,a71ba7fb-be8e-4495-a4ce-6b931a113d36,soldier,2023-01-26 22:52:02,"['something', 'agency', 'education']"
1447062d-e7d9-48dc-8257-0ea9e7eb0a7f,5746e102-107a-4390-bd4a-f0bf0d9d9855,particularly,2021-03-10 04:46:57,"['sign', 'painting', 'my']"
4ec30815-258a-475c-8539-5a24f92422b8,c5de67c6-1182-43f5-9ce7-632f0ba9a022,design,2020-02-28 21:41:55,"['sing', 'set', 'trade']"
17debdb3-4013-45c1-9ba4-90eb83112f0a,e2204026-5f23-4e6c-aa56-91f8a589fe94,industry,2023-03-09 12:47:38,"['exist', 'itself', 'window']"
a6eaf23d-ce76-4dfe-bda8-d5a88e3b70ad,0b83bbea-4c2d-4554-9ad5-80b4329eb179,often,2022-08-02 13:50:51,"['such', 'federal', 'black']"
9bc82633-5ad2-42ea-92cb-8d33c6ad0922,f5543137-0f36-4e30-8478-537d8616634a,receive,2020-02-17 12:17:07,"['respond', 'parent', 'success']"
2d3edbad-1f72-497b-a356-f8554344cb91,75173e96-8aaa-43e6-923b-c7815642d4f7,family,2021-08-25 17:06:38,"['television', 'threat', 'prevent']"
same_event_id1,6176e8d0-bb0e-43e2-b897-dbc7824d92c0,race,2023-07-29 05:52:15,"['share', 'into', 'method']"
0cf3ce44-ab1b-422c-9ed0-159f9dd208e6,6feb6e2b-27b8-4009-9ec1-28d88935d002,forward,2024-03-03 19:41:58,"['consider', 'majority', 'fight']"
eb5ee60e-0031-4f81-aad6-c6089c996b40,88b54e0b-7e5c-42ab-87a3-b53cc24e3dbf,positive,2020-03-22 14:15:17,"['single', 'catch', 'table']"
0d6886b4-df8c-4e0a-bf81-2aa886424179,29739b7e-cab5-47f3-8bb9-ac68c2d485dd,to,2023-08-07 10:57:42,"['difficult', 'design', 'clearly']"
80e25d9c-941d-4f5c-ba9e-712351279cad,dbc7700a-f518-4d5e-bce4-deef859ed7d2,number,2023-03-18 09:10:13,"['second', 'color', 'president']"
ad79930f-fc6a-42f2-b41c-96f26de0ef66,eac13098-c4b3-4440-9211-3ea0fdb065e4,as,2022-08-14 10:44:40,"['name', 'final', 'memory']"
same_event_id2,294542c7-12f4-4e53-8d47-a2a58b056498,your,2020-01-24 19:33:22,"['during', 'color', 'hundred']"
ef8a808b-0ae2-42ce-a1bf-387abc98afcf,b5c84f0a-8e49-46ee-ac8f-9caa1d89ed8e,area,2023-05-24 15:23:37,"['the', 'share', 'unit']"
655868b7-49ad-41a9-ba35-5c964eb9323b,5ca1368a-dfd3-49bb-963f-92dbaee3c9be,two,2023-07-08 18:36:18,"['most', 'fast', 'heart']"
same_event_id1,73bd3334-59fd-47d4-8150-1c36eeab98f4,street,2024-03-11 09:16:42,"['population', 'tell', 'doctor']"
same_event_id1,a1e94284-82d4-4266-a2da-bd63d9739bcb,strong,2023-03-15 17:41:23,"['them', 'role', 'maybe']"
9d9f3fb7-cbd6-4aee-900c-9826b96b6a68,e8fb75ea-0eaa-4a2b-bde8-ca860d95cf58,head,2021-05-03 08:11:30,"['election', 'treatment', 'indeed']"
same_event_id1,2bdbe606-65ce-45d9-b331-e0212a4dd109,daughter,2023-05-12 10:49:03,"['reveal', 'the', 'century']"
6e671778-cf05-4300-bbd7-2855f80270fa,2abe2d26-c751-4ab9-a630-3cbb65edf5e5,maintain,2020-09-20 21:14:38,"['body', 'stand', 'something']"
ea16ed2f-21ca-41b0-85e7-bd512c83f0c4,2925d1cc-6827-428d-b8a5-8be455cf2d98,lay,2022-09-01 04:34:18,"['simply', 'determine', 'keep']"
334431a1-e7c3-4179-91dc-9f8efe32a682,082f38f3-f5f1-43fd-b584-2ecce931b8f6,big,2022-12-09 07:04:06,"['well', 'what', 'common']"
e1b2a900-c524-4ba2-a4ed-816bdf92f968,72e5f674-5c16-4744-8352-6f9454932a4e,usually,2021-09-20 10:05:52,"['hospital', 'least', 'our']"
295382b8-1df3-4646-a04c-17614bda652a,89696260-48f8-4fa9-be54-cb7c1bb5351d,drug,2021-04-08 00:09:14,"['other', 'what', 'spend']"
9473ba07-6174-4ffa-aa5e-42a2292060af,dcf4bceb-53e5-4628-a5fa-a7ece68c7f01,reach,2022-01-03 07:44:12,"['whom', 'others', 'pass']"
same_event_id1,f9b46efb-4081-4406-ae43-3e893f1e8e43,fight,2020-11-01 14:48:59,"['than', 'least', 'our']"
same_event_id1,b3d7cb43-ae94-44eb-ac74-01f697dcfcc5,sign,2021-06-03 00:00:44,"['nearly', 'lose', 'election']"
same_event_id1,672546bd-b9f6-4c7c-9570-3a04b99a9115,gun,2021-12-04 09:33:51,"['play', 'type', 'feel']"
same_event_id1,c9d4ef21-02f8-44bc-9639-c81115d7bb9b,action,2023-08-01 09:15:32,"['course', 'position', 'career']"
0d324779-7e84-414f-bf3e-c73ba5859633,9831afe3-9adf-464a-8c19-6492375bc2c4,picture,2023-03-08 23:20:32,"['development', 'forget', 'interesting']"
9878de12-ccee-4241-bfe9-d1e27d36362f,25a71ba8-2484-450e-b7c3-41cbaaabc4e0,force,2023-06-21 10:45:16,"['direction', 'brother', 'book']"
60b1e0ea-4897-4a37-9b2f-98c4d899ddb5,45b6b96e-b585-47b3-841c-506021e85063,act,2020-12-22 02:47:49,"['few', 'help', 'hour']"
same_event_id2,ef79296d-9285-4517-a6a8-921b73952dc4,past,2023-11-28 15:18:48,"['player', 'event', 'many']"
9271f9f5-4c7d-4360-b607-7c376cacf00d,24d851c3-c405-4498-8d75-bcabb95a31c2,according,2022-03-26 12:31:45,"['movement', 'time', 'board']"
6ecbe1de-dcda-4277-9c2a-4fbbc565e169,ac34336c-caf6-4489-975a-b43046886c48,loss,2021-11-27 21:30:23,"['mission', 'number', 'push']"
341737e4-a0b3-4a6e-ae29-03296d16ea5b,15f29381-9636-4c0d-9ba0-01d44c56d0a5,hotel,2023-06-22 20:33:03,"['away', 'reveal', 'who']"
same_event_id1,2cec057d-da6e-4ac7-b6b1-aba5de02908b,similar,2023-09-20 05:24:49,"['hope', 'political', 'focus']"
7c99aa83-2cab-4c61-83f2-d06d1ab743bf,584859e9-32cc-4d6d-83ea-a1a0ac44ed96,face,2023-06-07 06:51:26,"['late', 'large', 'feel']"
same_event_id2,d27b0cd2-f915-4c77-b634-f9d6e2b1ddbc,against,2021-09-07 09:49:06,"['large', 'theory', 'author']"
b9ba1b8f-ab88-438f-8f1c-a0b8323b6cc7,9ecc2749-b4dd-4599-bcfe-2b9698813293,professional,2023-08-12 00:43:18,"['forget', 'pass', 'ahead']"
a17b82ef-e7c2-4115-b573-e44e7d01170a,2efa395f-7a1d-4aef-901e-f3a07d4f6fa4,military,2023-04-28 18:31:14,"['source', 'data', 'party']"
8b578f05-2352-4a6d-a825-bb880bc2a33f,aadc31e9-05ac-4503-9932-8129cc4b8ae1,teach,2023-11-05 04:09:03,"['street', 'star', 'control']"
410b6f2c-3528-4ecf-b8d0-5a5a9dd49ff5,938988fb-10a8-4523-8cd8-c4ae72d7ec96,guess,2022-05-03 15:56:16,"['never', 'together', 'special']"
cb34149e-6a55-4980-aeee-c7973937d05f,b4a248f4-b832-448f-bc84-3536c895b177,against,2021-04-04 13:15:46,"['measure', 'expect', 'into']"
a7a48cc3-5e33-45ca-ad54-35f8cd24344e,20a4ce0b-355c-4e67-a52c-c7cafe8c1d02,the,2020-09-24 17:31:57,"['suddenly', 'threat', 'local']"
e67f3ce8-246f-4cf7-8422-2a44e67ed38a,24a2381d-fcc7-4107-bc88-04e3f401f12b,authority,2020-04-05 13:59:47,"['myself', 'best', 'able']"
64fc76e9-bd7b-49b0-a8c5-f306c36da86e,b4f532ec-b076-418b-bd22-f746fbe4dea4,win,2020-05-27 18:50:14,"['pass', 'protect', 'condition']"
same_event_id1,662b9d62-27ab-4aa9-ab12-7d7917450d14,traditional,2020-12-28 13:12:21,"['protect', 'test', 'budget']"
59c035c9-1657-4cd1-bb65-8c889a2fcb1d,3c9325f9-d0b9-4698-bc9e-3544657b7f01,attorney,2021-06-03 21:57:38,"['beautiful', 'seem', 'such']"
same_event_id2,688c8024-c2b8-453e-9fa9-3232f0b604c2,continue,2023-11-09 08:26:00,"['can', 'according', 'reach']"
f417f0d1-0010-428b-a3ba-ca3fa65a5e41,b8aa7b4a-ff36-422b-946f-8d35f3c42433,before,2022-09-14 19:23:26,"['around', 'reduce', 'girl']"
b663d51d-35b3-46cd-9d54-9a2ba8497ce4,97684570-8175-43b4-811a-66c672f6fe83,character,2020-08-18 05:07:57,"['who', 'relate', 'government']"
same_event_id2,b37f6e4f-fd9e-48a3-80a7-23e8bf0c78a9,information,2023-04-10 10:32:14,"['themselves', 'can', 'American']"
86e5cc06-380f-46f7-bbd2-ec2ab3b46938,84770c79-1990-4021-ba40-a1ca56c53f02,watch,2020-02-18 00:20:52,"['contain', 'article', 'newspaper']"
dbe3f3ac-d9e7-40f5-ad1a-34e448462fa7,1caabca6-c7f5-4a53-9d68-5429205ae952,minute,2021-02-26 13:32:43,"['letter', 'question', 'land']"
36d28a58-9ad1-4d65-ac30-4e0fd4487f51,a0c5cd9e-36ba-481b-9eca-71233e745f8b,pass,2020-12-10 20:13:28,"['individual', 'smile', 'week']"
031ee205-382d-4ca4-b648-11983456fced,441222ec-a55b-426c-bade-96ed217178ac,natural,2021-04-08 06:38:31,"['fly', 'talk', 'consider']"
2ac21f54-619c-4183-80f8-d679fd0a4570,c594259d-68a9-4f0c-8ed4-2be2b0bbe1dd,weight,2022-01-06 04:13:22,"['more', 'wait', 'present']"
e1449a22-2a45-4df2-8139-09b6cec74924,a97421c3-ab45-43bb-adf9-3edf6917435c,live,2023-08-07 19:48:26,"['relationship', 'chair', 'then']"
same_event_id2,673326e7-69eb-4b21-a4a1-51a0d9568c51,above,2021-03-23 15:26:41,"['deal', 'word', 'possible']"
same_event_id2,fc8522e6-f85e-43e4-9cb5-227857dac43c,maintain,2021-11-12 21:26:02,"['executive', 'none', 'per']"
14e8ee41-a7f2-47d4-b32e-7b3abcfdd2d7,6ae8e49d-e08f-4253-a474-e8ba0baff319,future,2021-02-26 07:33:43,"['space', 'wall', 'remain']"
2bbdf0e4-bbc0-46b9-a731-d59d150f4ff8,a2e42a08-4434-40b9-bcc6-4e1af3239736,civil,2022-05-08 03:20:14,"['best', 'bed', 'after']"
f36e7165-d1dc-4eea-8f8e-5f098bd53067,7f3c38d9-b5a9-4602-8872-fd4a3f71de45,already,2022-12-30 10:53:29,"['discover', 'part', 'not']"
6e98bb22-8c74-4335-98df-eafe7bf139d8,0f07fb8b-88df-4aa7-80b1-4d7621912612,political,2020-08-09 01:47:20,"['crime', 'ahead', 'everyone']"
f72f8b45-0eb3-42ba-bb04-b81e95b5d09f,5dd6b03b-4895-4514-95a2-8715fec310b6,middle,2021-04-17 08:06:46,"['wind', 'bank', 'alone']"
0a7bd18d-8cd9-4e91-adfa-60be52e81744,628161ce-5b08-4d04-aa89-521fe3cd6ca2,school,2022-08-25 01:14:28,"['evidence', 'within', 'church']"
same_event_id1,120953e4-b15e-4e1a-a0c9-ddb1817615e0,practice,2023-01-31 16:22:06,"['hope', 'four', 'hold']"
ca8fdc35-690d-40dd-9a96-faeb672aa221,98814bd3-a411-4975-aeac-6e2954ef4349,room,2023-12-13 15:55:34,"['central', 'wide', 'evidence']"
51fdc685-e2a9-4068-8b01-0d4f3597b1e9,83c78e5f-147f-4539-bc66-eb7fc0bc251a,sure,2023-10-04 03:02:28,"['speak', 'success', 'power']"
8027d316-5e51-4a6b-a2d8-6d90d72021b1,435aa3f9-a801-47d1-81cf-a5b14674448f,change,2022-08-22 18:57:00,"['score', 'second', 'bed']"
a57624ab-750a-46f4-ade7-52da108e9151,099116c7-1123-4877-80e3-b49643e6aa4f,discussion,2020-02-24 10:30:40,"['once', 'usually', 'century']"
43a810fa-7ef8-4f9a-adf8-9c5d3b7d8cd8,4d270340-9f38-4adf-a771-c8c026b9ccfc,least,2021-05-09 14:03:52,"['will', 'though', 'next']"
205001dd-65ec-4b1a-9888-dd902b7c26be,3085ec93-6585-41a3-9940-9ad30e606342,institution,2023-11-15 04:35:22,"['camera', 'society', 'response']"
8a7737e7-eb25-436e-9d91-490d6124ff42,3c0fab39-0b57-455b-8e9b-b65528a3c010,teach,2021-09-25 00:23:25,"['law', 'enough', 'politics']"
8e28eeef-cedd-4582-831b-198975711a6d,998be75b-f70b-4abb-8ecb-05c4c3378845,eight,2020-02-28 08:44:06,"['truth', 'quite', 'recent']"
8a9e1f29-a8b6-456f-a235-0aef923f52c3,0ac870e1-0fd5-4982-b7dd-9a474164d474,activity,2022-03-24 18:51:46,"['statement', 'million', 'sometimes']"
392c0638-f945-4c6c-9f0c-8a2d131bb5c5,713905ec-6058-4fbb-873c-66014a3da0a8,break,2021-12-07 15:58:44,"['discuss', 'east', 'take']"
c7fcf7a4-6a7c-4c3c-a600-c1ebba4e3d01,d7b35fad-71ad-48e2-9aff-b28c55f8047a,machine,2021-02-01 01:04:42,"['such', 'pay', 'follow']"
3ba543c9-8e65-493c-a670-a142ca29c0c5,d171e033-a042-4014-96af-26fdf2fd367a,other,2020-07-09 13:34:40,"['minute', 'city', 'what']"
same_event_id2,229a3970-350c-471b-8819-abdff8740638,special,2023-01-19 19:28:44,"['probably', 'hair', 'spring']"
4cb97a6e-0725-47f7-9ee1-883731c111c4,26ace6c1-8e3e-4a67-b4be-692de6efc08a,majority,2022-10-22 08:08:05,"['job', 'less', 'anything']"
2717d0aa-08e9-41bf-a2d1-d26c030c7578,5fe3636e-3942-4320-a61a-f1955b1b5fb5,parent,2020-10-01 00:58:01,"['water', 'oil', 'career']"
same_event_id1,5511c478-dae9-47b7-b13a-c962a2aca8a1,their,2023-05-13 01:52:48,"['themselves', 'bag', 'must']"
same_event_id1,e5750be4-b104-472f-91d2-82111b5113db,should,2023-05-07 18:39:04,"['mind', 'rest', 'serve']"
3c75b0ca-ef8c-4652-9fae-c2e2a705c334,1dd444d8-e74f-4192-8f49-0ab40a6fb65a,first,2021-02-18 03:40:00,"['nothing', 'growth', 'not']"
880149d5-b340-4590-9373-90c5300d82b6,8eab1b1a-98f7-4778-b468-a150fd41adba,agreement,2021-06-28 00:57:47,"['full', 'cup', 'follow']"
9bf760c3-fddd-40d2-a532-554e1b49d7ec,e3ddae30-25fd-411f-bbda-9631a4eff144,account,2022-09-19 22:43:28,"['up', 'operation', 'good']"
same_event_id2,c952b1ea-cffa-4f0c-b06c-7b4c666d1ed8,even,2021-07-26 01:59:22,"['wide', 'use', 'debate']"
26c2ef0c-c09c-4a8e-a255-2c44d25e9183,fceacfae-380d-4da9-96ea-25311c5d085f,report,2023-07-07 08:45:13,"['fly', 'soon', 'any']"
33264945-8cb6-4f9d-a3fc-c053375fa20e,358eeab5-b255-4159-a984-4b13eaa8aa04,young,2023-07-27 20:36:01,"['man', 'hot', 'section']"
7b4543c0-c5e3-4aa3-ab80-16d162dda4db,6370805c-6325-486e-9b0c-212c8a73af6e,American,2023-05-29 21:58:34,"['same', 'arrive', 'movement']"
67be7208-5c02-4fd5-ae6c-f12c938045a6,6e20beec-4ce5-4534-aff0-3b5a63401e10,capital,2023-02-03 23:54:33,"['many', 'even', 'as']"
3c04be11-3e9d-4c8d-92ae-a4426bd6d727,64606393-680e-429c-9454-02e4e12234d9,explain,2020-08-14 16:53:57,"['pattern', 'human', 'rich']"
same_event_id1,43effb9d-33f6-4904-995e-674ae210ed80,whether,2020-01-02 04:50:49,"['those', 'law', 'person']"
ee280112-0658-4c66-9cbb-5d45388a0359,038e02b4-7ccc-49d2-8a64-ff12822c1ff1,get,2021-03-14 08:23:21,"['finally', 'statement', 'choose']"
fd39875b-3087-43d4-a13b-7c48a43bd59d,77dd9133-b313-482e-a70f-ff739381bc80,discover,2022-12-15 04:45:09,"['strategy', 'strong', 'value']"
